,Unnamed: 0,customer_id,product_id,star_rating
1133,18763,18278523,B008NCD2LG,5
1134,18773,25778961,B004L9DGCK,5
1135,18804,18743166,B00KYFEB24,4
1137,18825,12054990,B00429N192,5
1138,18859,17563329,B00429N192,5
1142,18920,36811028,B0052SCU8U,5
1143,18951,36811028,B004C3HZCC,5
1144,18954,30105790,B009ZGK6QS,5
1145,18966,52478909,B00IF70TO2,5
1147,19024,13682640,B00HZV9WTM,5
1148,19050,47294834,B00429N19W,5
1149,19059,36868618,B00PCG57SM,4
1150,19075,32850016,B005N8W214,5
1152,19095,14934489,B00WIFR0SK,5
1153,19123,48216605,B004MEWZE4,5
1157,19318,15095264,B00I482KZI,5
1160,19376,52273405,B00LF5GK94,1
1161,19395,1939926,B00EJKIDHE,4
1162,19414,17963906,B00067OLOS,5
1164,19439,28100531,B00NZ80B80,4
1165,19441,50804052,B0049SCB2Y,5
1167,19480,31580420,B00HQVTQUQ,1
1168,19485,11688955,B001078FV8,5
1169,19524,48129532,B00VXQ972W,4
1170,19530,47648755,B00I8S3PLM,5
1172,19565,25502996,B000E65DG6,5
1173,19585,52811038,B00JMQ5X2I,5
1174,19593,28100531,B00EWCUK1Q,5
1175,19602,44029279,B003ZDNZSI,5
1176,19605,19338134,B00B1WRFV8,5
1177,19609,1939926,B00OT7HSBO,4
1178,19613,53010312,B0024R4B5C,5
1180,19641,44268166,B004LRPXAU,5
1181,19685,19446986,B007R5K5X8,5
1182,19691,46714148,B000FBK3QK,5
1186,19719,52819471,B008B3U5NK,4
1188,19740,37599606,B008G80FHQ,5
1189,19752,12533581,B00L1S7N8M,5
1190,19757,41685440,B003CP0FUU,5
1193,19797,35651484,B00766BEZG,1
1194,19808,32982762,B00B6QXWIY,5
1195,19884,50159943,B00JXVKW6Y,5
1197,19904,47502347,B00009UHYC,4
1200,19967,32634125,B002LZMY10,5
1202,19976,47872584,B00JHKSMG8,5
1204,19984,27010038,B00H0FIGUO,5
1207,20032,36356690,B003L14XTO,5
1208,20035,10412843,B00B8PRRTS,5
1209,20070,50159943,B00LVADUO6,5
1210,20077,42491911,B00LUCZLZQ,5
1216,20115,52497464,B00ILCS182,5
1217,20117,42403229,B00IQ0SE22,1
1218,20132,15102445,B00BB4AECI,2
1219,20143,44840307,B00I482L2K,5
1220,20163,47872584,B00NERV1JK,5
1221,20172,13574746,B008KVUAGU,5
1223,20184,14226158,B00000J1UQ,5
1227,20243,22765168,B00IUUN6L2,5
1228,20256,50326565,B00N9KM9SY,5
1230,20316,35132312,B0031TRZX2,5
1232,20353,11133830,B00QL4IS3K,5
1233,20371,50811341,B00K0PLQ9E,5
1235,20391,18133798,B000JJI6XA,5
1236,20407,31667228,B00UG005YU,1
1237,20423,30994343,B00J8SN3D6,5
1240,20467,50326565,B00SIYEJY8,4
1241,20477,40370504,B00I482KZI,5
1244,20512,51069150,B00JRD13T8,5
1245,20520,41871302,B004SY5O5K,5
1249,20636,52783537,B00QHOCTG6,5
1250,20638,18861645,B0082ZJNW6,5
1251,20652,21283867,B00JHKSN76,5
1252,20674,24421364,B00JY8P46Y,5
1254,20681,13866682,B00QKD4V4C,5
1256,20691,45886406,B00ZWAC25E,4
1257,20695,16563142,B00BIQER0E,5
1258,20739,15167047,B002RT85RW,5
1259,20743,13866682,B009JMDD9U,5
1260,20747,16207363,B00FXW8UEI,2
1262,20818,52955780,B00MAVEDMS,5
1263,20820,10161968,B00Y0Q9LFU,5
1264,20824,18390309,B00007056H,4
1265,20851,21283867,B0002T3UNS,5
1266,20875,37291924,B00V5VJ3TM,5
1267,20882,16207363,B00OHHG768,5
1268,20904,51140099,B00MIYEJNU,5
1269,20911,15167047,B003K1L7QW,4
1270,20926,15500879,B00QTIYMQ0,5
1271,20935,52982272,B00INO6JX2,4
1272,20954,38026070,B001LQSFKY,5
1273,20974,15054178,B00NOTXBB4,5
1274,20988,23859431,B004LGNB0A,4
1275,20990,23859431,B004HIN97M,4
1276,21003,15054178,B00MAUMU7E,5
1277,21011,15669691,B009EADB2Q,5
1278,21023,15054178,B00KE60MOO,2
1279,21037,27280729,B00I482L2K,5
1281,21064,16395553,B00JY8P46Y,5
1282,21080,30669680,B004DSLIV0,4
1283,21102,51898887,B00SJBODQO,5
1284,21113,37584227,B00CWNMV4G,5
1286,21123,18486011,B00C30HUQ2,2
1288,21160,15669691,B00F0H88SY,5
1289,21215,1647144,B00KAKBHKM,2
1290,21259,48059675,B00X15M5MC,4
1292,21275,11991691,B00393KNVQ,5
1293,21311,39902970,B00Q2VIW9M,4
1294,21329,50455756,B00BIQER0E,4
1296,21401,15153304,B00UCB6CW2,5
1297,21415,50646780,B00AEMGGU2,5
1298,21421,32448769,B003LY5RCS,1
1299,21451,16027942,B00FF9FQ2I,5
1300,21477,52606119,B006LP0FXA,4
1302,21548,48397765,B00G40CZUI,4
1303,21549,37668000,B00A6PC0X4,5
1304,21560,27649952,B003L1AFC8,4
1305,21595,51987350,B0058XAPH2,4
1306,21619,46034683,B00LZONPF2,5
1309,21731,37396421,B00JHKSMG8,5
1310,21740,24133606,B00JHKSL28,4
1311,21757,27549733,B00006JPDI,5
1314,21779,17920155,B00N3ZTNQ6,5
1316,21809,18861645,B00C4XVOOC,5
1317,21836,22648376,B00JHKSL0K,5
1318,21848,51355394,B002XKHLW0,1
1319,21868,4288860,B008P5P96M,1
1320,21878,17721191,B00JU7HTOE,5
1321,21880,43426364,B007OYAVLI,5
1322,21883,22648376,B00JHKSN5I,5
1324,21913,51346497,B004JOJQEY,5
1325,21923,17920155,B00KO99GB6,5
1326,21934,35756046,B00C5QHO3I,1
1328,22019,45184968,B00VIVD7ZU,4
1330,22046,18519037,B00GNVJ8IU,5
1332,22066,30976163,B003625068,5
1334,22088,30086338,B003GCLGYS,5
1336,22119,4288860,B00DJ69XFA,4
1337,22149,30086338,B001M5U5AC,4
1338,22171,35756046,B00ET7PG5E,5
1340,22173,51346497,B000EA1LEU,5
1341,22175,30976163,B00G3MP39M,5
1342,22184,31971977,B004I0JGT4,1
1343,22205,11834857,B0081X1R8C,5
1344,22228,48752332,B007B9NXAC,5
1345,22234,13988803,B00NC3SU6I,4
1346,22241,16204665,B002VJOUMW,5
1347,22251,13086101,B003N5CARU,5
1348,22255,24526136,B00PUCKU2Q,2
1349,22271,53015078,B00L10CO7U,4
1351,22311,48752332,B00EB7812C,5
1355,22402,16949897,B00NS3MRKC,5
1356,22415,10868702,B00ADR2DTG,5
1358,22421,30700782,B00077INZU,5
1359,22445,42748371,B004Y4XVOK,5
1360,22457,26687886,B00ILCS182,5
1362,22477,45646602,B00E7H8GG2,5
1363,22521,32634821,B00VV1DGX0,5
1364,22530,47443379,B0028RCZSS,5
1368,22567,52198283,B00NS3MRKC,5
1371,22596,25837825,B00DHHMOUW,5
1372,22605,10868702,B00MRUXDS2,5
1374,22623,53032886,B00NDFYEZQ,5
1375,22640,41444032,B00ESM3J18,5
1376,22646,50971097,B00008NJEP,1
1377,22683,6353829,B004LHJD4M,5
1380,22715,12097383,B00NZ80B80,5
1381,22724,13691077,B00NC3SU6I,5
1382,22733,52071346,B00NBEWB4U,4
1383,22780,52140157,B008F5M2OY,4
1384,22782,24781394,B00B1W96GA,1
1385,22791,45689294,B00884BPUE,5
1389,22897,22106649,B003P63SP0,5
1391,22901,33110186,B00VR5JHVK,5
1392,22916,51812418,B000QZ3UG0,5
1393,22932,22106649,B003YKG9IK,2
1396,22966,42307859,B00I8Y6V9E,1
1397,23000,22338966,B00819R1MC,5
1398,23006,11460286,B00KS2XI40,4
1399,23015,49025118,B00ET7PG5E,5
1401,23068,38183459,B009LQT3G6,2
1402,23081,27099347,B004WODP20,5
1403,23086,30136490,B00M58CMYC,5
1404,23087,51753049,B00DOP3NPW,5
1406,23102,39455203,B004NRVUMI,5
1408,23127,12829693,B00ESM3TTA,5
1409,23134,30917595,B004Z0UMVI,5
1410,23142,42525022,B00CBD65Z8,4
1411,23158,27099347,B005TNNHI0,5
1412,23180,42231822,B004NQU4YY,4
1413,23181,50698785,B00502KFNK,4
1414,23217,37667223,B0097JLRFM,5
1415,23224,39455203,B007R9B0UQ,5
1416,23233,42311473,B00DII5B0K,5
1418,23245,37667223,B0041OOFE8,5
1420,23278,647381,B0044D1788,5
1421,23297,30917595,B00004T8R2,5
1423,23343,39455203,B001LQSFKY,5
1426,23365,50698785,B00QF625C4,5
1427,23382,32353071,B000FVTPX2,5
1428,23386,26115232,B00FIL2DO2,4
1429,23390,33392280,B00RSUFT5G,2
1430,23402,36041521,B00JHKSMG8,5
1431,23411,36041521,B008KVUAGU,4
1432,23414,39455203,B002RR6WNI,5
1433,23424,34794685,B009LD36TO,5
1436,23453,42863519,B000WYVBR0,5
1437,23494,51969560,B00DUKO3KA,2
1438,23500,50637991,B00006JQ5N,5
1439,23501,647381,B0045NCB32,5
1440,23511,39455203,B00HS3Y6AM,5
1441,23512,30361345,B00A9LHLQ6,5
1443,23562,30086338,B004PVW1DE,5
1444,23572,28371537,B002NKM4C2,5
1447,23613,25775577,B003XM1WE0,5
1448,23632,48445434,B00CALM17C,1
1449,23635,26561726,B00DTZNCCQ,5
1450,23655,45133043,B00NEQZMPK,5
1451,23678,36272134,B00I9UKKS0,5
1454,23747,53096229,B007OQ2SXA,2
1457,23809,16174626,B00CWNMR5Y,5
1460,23837,19068305,B0092XYLP6,5
1463,23957,32248016,B000VVJRDE,2
1464,23969,23659803,B000AS9GA2,5
1465,24024,51309034,B004STEH44,5
1467,24037,44415368,B007X19M1W,5
1468,24057,36263089,B00LFVSKRS,4
1469,24078,42908943,B00KW2ZDHQ,5
1470,24102,47255910,B0000513US,5
1471,24106,44000367,B005CNR7B0,5
1472,24110,34842534,B000MCGF1O,1
1473,24120,30935858,B00JHKSMJK,5
1474,24155,38846952,B003VGUGBS,5
1476,24176,24723941,B006LEDZX8,5
1477,24192,48415918,B00B1YZSOC,2
1478,24226,43207855,B007A0HAJC,5
1479,24254,5241810,B008X0JDJS,2
1480,24256,51131465,B00VV1DGX0,5
1481,24259,31896015,B002S4027C,2
1482,24272,50910149,B004Z9301I,5
1486,24311,31896015,B00DUHUPCS,5
1487,24332,8920666,B0042A68R8,4
1488,24344,32881833,B00RFLXC1G,2
1489,24362,13768423,B00Q2VIW9M,4
1490,24375,15858337,B001BMKNZI,5
1491,24380,25090726,B00TU5NZR6,5
1492,24401,51376865,B00JHKSMIG,5
1493,24407,5241810,B00JHKSL1O,4
1494,24458,5241810,B00MXCIK32,4
1495,24459,5241810,B00FNPVZUG,2
1496,24462,53094439,B00A6VYX5Q,1
1497,24470,50997970,B00IMB47TY,5
1499,24481,15858337,B0024R4B5C,5
1501,24527,39128100,B00429N192,5
1504,24549,26521057,B00005N9D3,5
1505,24574,21721367,B0002TUDKG,5
1508,24723,50328130,B0012YLTSA,5
1510,24756,53014065,B00FPUYSXK,2
1514,24809,44029953,B00M4UETJC,5
1516,24834,53031654,B00006HU78,5
1517,24846,52520711,B00VR5JHVK,5
1519,24878,34091673,B0016OEV7C,5
1522,24917,27147564,B005PXNCLG,5
1523,24932,47462626,B00JHKSMG8,5
1529,25064,52880152,B00550VM66,4
1530,25066,27147564,B005HH32Q0,1
1531,25104,11199503,B002VPDOH8,5
1533,25120,40817846,B009AXVM6E,5
1535,25128,51104454,B00007056H,5
1536,25149,38818316,B000K8PH8C,5
1537,25220,16377999,B002KEA9RS,2
1538,25229,27549384,B00EV1D7MC,4
1539,25232,30976163,B0002J1KS0,5
1540,25272,13754432,B00FK0AEG0,5
1541,25292,23743244,B00OEPCHL2,5
1545,25425,16762024,B00WWBH6N4,1
1546,25427,32923614,B00D5Q75RC,5
1547,25482,47779330,B005SE6QBU,5
1548,25492,51149678,B00M0SQM2U,5
1550,25521,17763388,B00OI1CBSQ,5
1553,25560,11948114,B00E7H8GG2,5
1555,25570,33055993,B000WYVBR0,5
1558,25596,15213067,B008NCD2LG,5
1559,25604,30976163,B00F4ORTZ6,5
1560,25617,51898752,B000E65DG6,2
1561,25629,36813604,B00007056H,5
1562,25665,15213067,B00JHKSN5I,5
1564,25712,19040328,B00WIFR0SK,4
1566,25738,52867523,B005GTO0CY,5
1567,25768,50534528,B007B9NV8Q,4
1568,25797,44132806,B00B29N1NG,5
1574,25845,17986215,B00JHKSLQ4,5
1575,25849,45436853,B002TLT10S,5
1576,25850,41715259,B003FVYXY0,5
1577,25865,17986215,B007B9NV8Q,5
1579,25886,36240575,B0029U2XH2,5
1580,25890,47192480,B0001FTVEK,5
1581,25953,52824002,B000K5VCUC,4
1582,25988,32679436,B00SIYEJY8,4
1583,26018,30361345,B0033PROOY,5
1584,26049,47100941,B00S9EKQIU,5
1585,26058,28167693,B00HH2GINM,5
1586,26100,15303489,B00BCA40S0,5
1588,26157,51272235,B00OZ7369Q,5
1590,26228,51793824,B00OLNX4BE,5
1592,26284,35729826,B00061UISM,5
1593,26312,50878864,B003EEMDMC,5
1594,26320,11876861,B00RSUFT5G,5
1595,26324,49076249,B00393KNVQ,5
1596,26349,10001308,B004P7O26W,5
1598,26365,35729826,B000WPGRKK,2
1599,26366,11563427,B002HPNDDW,5
1601,26378,41844552,B00M5PBG56,1
1605,26435,17034117,B008UGDG1G,5
1606,26470,52042882,B00006HOKR,5
1607,26474,11563427,B008O4CSPE,4
1608,26479,11563427,B00D8GI9BA,5
1609,26486,20526904,B0007YFQH6,5
1610,26492,49987489,B00SLUI5SA,5
1611,26493,51230239,B007HH03DS,5
1614,26567,41685440,B00EWCUK1Q,5
1616,26579,31899382,B00EPP5ZSS,1
1617,26582,37607490,B009ZGK6QS,5
1618,26603,50794190,B007H3L24Q,2
1620,26634,18097739,B003L14WB8,4
1621,26652,12211317,B0019804U8,4
1622,26654,28215415,B0085H18W4,1
1623,26664,45724024,B00AZZNXOK,4
1626,26676,34335496,B00QHOCTG6,4
1629,26758,51371205,B00ZWAC25E,5
1632,26773,35502828,B00SIYEJY8,5
1633,26816,41685440,B00834SIO0,5
1634,26828,14346951,B00006JPDI,5
1636,26907,40228817,B00BJ17WKK,5
1638,26911,44287499,B00KHZVTJ4,5
1639,26919,50773234,B00006B82N,4
1643,26984,40935262,B003H3G5D8,5
1644,26995,50773234,B0000AI0NC,5
1645,26998,30976163,B000234UFG,5
1647,27019,50773234,B0000513O4,5
1648,27034,17382374,B001TK3C82,5
1649,27068,3816466,B0032EQRR6,1
1650,27090,7110166,B000V1PB02,5
1652,27108,40935262,B0015A8Y3E,5
1655,27122,22675627,B00APEG9MO,5
1656,27123,40935262,B002ISTP8K,5
1657,27167,22675627,B001202C44,5
1658,27182,32779662,B00414ULNM,5
1660,27221,25472946,B0012YLTR6,5
1661,27232,11095019,B008X0ZHO8,5
1662,27242,50030274,B005FVNH04,2
1665,27280,1190241,B00FWMITAO,5
1669,27369,46981857,B00DBAA696,5
1670,27375,26692980,B00N3RFC4G,2
1671,27386,1190241,B00A2QKSVI,5
1672,27387,2178198,B00Q2VIW9M,4
1675,27402,47715747,B00D5Q75RC,5
1676,27419,35756190,B00OTADUJA,5
1677,27430,26692980,B00366TZ3S,5
1678,27431,31013430,B0097BEDQU,4
1679,27440,10024365,B00SFXDSVC,4
1680,27472,15773645,B003BYRGJU,5
1682,27494,36915241,B00QG6DK3G,5
1683,27557,52880758,B0084OPT8C,1
1684,27573,44570046,B00KZ2ZQE8,5
1685,27575,32389162,B005E2YFT6,2
1686,27583,47382266,B00WK47VEW,5
1689,27607,42126197,B00E1CSEMO,5
1690,27609,49617887,B00D429Y12,4
1692,27648,15136529,B0019HL8Q8,5
1693,27699,13452579,B00FWGU10G,5
1696,27730,24658637,B0069R05M6,1
1697,27745,15136529,B001KPILLE,5
1701,27817,14741429,B00PVNIA6W,1
1703,27828,15448506,B004FTFRCI,4
1705,27876,15448506,B004FTMRJO,5
1706,27879,19377428,B005CNR7B0,5
1707,27914,24594001,B008GVOVK0,5
1708,27917,15448506,B0002KVQBA,5
1709,27947,13428773,B00385XUG0,4
1710,27961,6495938,B007136E0O,4
1711,27975,45133043,B0081IKTN6,5
1712,28006,31778769,B00SC9EW4G,5
1713,28018,45886406,B00VR5JHVK,4
1714,28025,46088202,B00D429Y12,5
1715,28044,50434152,B002GU5XKE,5
1716,28055,10720347,B00AWLEAH6,2
1717,28064,50637991,B0000W4U1S,5
1718,28106,42959456,B00005ATMB,5
1719,28128,51097340,B00G40CZUI,5
1720,28142,10720347,B00VR5JHVK,5
1721,28163,4944835,B00NE9IAF6,5
1722,28183,36263089,B00KYTNU9U,5
1725,28243,3445512,B002ROIFG8,2
1726,28263,44651892,B004FEEY9A,5
1728,28275,50794190,B00OJZOOLI,4
1729,28279,50113716,B00NOTXBB4,5
1730,28283,44335794,B001TK3E80,5
1732,28302,11635350,B00B8QCMHY,5
1733,28323,37512512,B00DHHOZBI,5
1734,28377,29626080,B00NS3MRKC,4
1735,28381,12211317,B001AAT94W,5
1736,28387,45371561,B000023VW2,5
1737,28406,10161968,B00WK47VEW,5
1738,28411,38483485,B000TMAR5C,2
1739,28426,11635350,B00GUY4JLG,5
1740,28432,4944835,B002XDQAA6,5
1741,28444,47542463,B00UM9C04S,5
1742,28467,31266234,B000UD4O8Q,5
1749,28687,8762365,B001P2R1RW,4
1750,28720,8762365,B0001VGFKW,5
1751,28753,14143946,B00408K36Y,1
1752,28782,25029942,B00JHKSN5I,5
1753,28784,15136529,B00DRA4484,5
1754,28833,20612148,B003XU76O2,5
1756,28880,34906135,B00K8ZMTFQ,1
1757,28885,52504149,B006O711V0,5
1758,28937,15461244,B004WEOBI2,2
1759,28953,11460286,B000E9VK1K,4
1761,28975,40700263,B003KEGS90,5
1762,29001,12323956,B000V8VW6W,5
1763,29022,45783080,B008J26ZL4,5
1764,29026,51317845,B00FX6KO8Y,5
1765,29032,28138106,B0042F3K9W,5
1767,29096,42525022,B00CBD65WG,4
1769,29118,14618946,B0071I3MUY,5
1771,29164,14983864,B00M5A7L14,5
1774,29201,51127857,B00KO8W9RA,5
1776,29246,13180049,B00ADR2DTG,5
1777,29266,50562081,B0002ZPIOQ,4
1778,29278,31579128,B00K88LH88,4
1780,29295,37352509,B00390IT7O,5
1781,29323,52234672,B003FW0WIK,5
1783,29331,1647144,B0042A68R8,5
1786,29377,13180049,B00JY8P46Y,5
1788,29401,38399042,B00LAA45PA,5
1789,29442,15167047,B00PQ2UVHY,5
1790,29457,48223674,B00DI89FX4,2
1791,29487,50562081,B000M9EREE,4
1793,29497,51987440,B00KFGKKR2,5
1794,29498,51777246,B009JXHTNU,4
1795,29512,1647144,B00MFDT894,4
1796,29514,45783080,B00BB4AECI,5
1797,29515,44341716,B002VY53QE,5
1799,29529,12533581,B00JSPCQXC,5
1800,29546,52195013,B00BUQZBJ8,5
1802,29549,25471424,B000XWJMGS,4
1803,29552,35956426,B00AWLEAH6,2
1805,29591,40347792,B004FEEY9A,5
1806,29598,49624596,B00NJ2M33I,2
1807,29603,52896851,B001E08PF2,1
1808,29640,15559854,B00GA9COMM,5
1811,29678,1423199,B000FVVKQM,5
1814,29721,14749587,B00EKT50HU,5
1815,29740,12979417,B00KGX4L24,4
1816,29745,15114007,B00IEYHMQ4,1
1817,29762,14904679,B00B98ZUBG,1
1818,29808,35540972,B00004Z0C7,4
1821,29856,13356026,B00DTZNCCQ,2
1823,29877,14904679,B0049SCB2Y,4
1825,29887,15125505,B00CEJW0WQ,5
1827,29937,42908943,B00J357DGW,5
1829,29945,53001669,B008ZZ1NH6,1
1830,29947,53053263,B00FHVP5OI,5
1831,29953,2125409,B0024NK344,5
1832,29963,15976482,B00ET7PG5E,5
1833,29972,45180301,B00DTP2FUG,5
1834,29983,45945110,B000IF51UQ,4
1837,30009,16733233,B00ITHKJDO,1
1838,30030,36582489,B00NS3MRKC,2
1839,30037,2125409,B001AVRD62,5
1841,30076,2125409,B00BWS20SO,5
1843,30091,27938977,B005VQNZ3M,5
1846,30152,21846884,B0081F2Z40,4
1847,30157,26494552,B000OL3QTW,5
1850,30223,16096216,B003RRYAXQ,2
1853,30290,25841108,B0001XGQTA,5
1854,30401,9939227,B0097JLQVC,5
1856,30424,13955171,B00001WRSJ,5
1857,30426,14863181,B00JU7HTOE,5
1859,30432,52901790,B0049SCB2Y,5
1860,30433,51777246,B008BMLXAU,2
1861,30441,16240380,B00VR5JHVK,5
1862,30472,18861645,B00B8CISSU,4
1865,30506,49984992,B009G4GW6M,5
1870,30566,41741469,B00JHKSL28,4
1871,30573,39946926,B00V9Z6392,5
1872,30599,33835656,B00L1YT1W2,5
1879,30698,32509956,B005FVNGRI,4
1880,30713,10576344,B00QJGAKCW,5
1881,30727,14796301,B00933OCJ0,5
1882,30758,9003132,B00JBCD5XM,5
1884,30779,26229529,B0002ZPTBI,4
1885,30784,26229529,B009EADB2Q,4
1889,30862,10026988,B00CIQ7NXQ,5
1892,30955,51520210,B00D5Q75RC,2
1895,31044,14721339,B007ZG32I4,4
1896,31051,14328240,B00JHKSL28,5
1897,31122,43256388,B00LETANJY,4
1900,31131,4173400,B00MYTR3UU,5
1902,31162,30883975,B0029ZDRSQ,5
1904,31265,47040939,B00000J47L,5
1906,31281,40068803,B00KM4RF5M,5
1908,31311,22240788,B00HED90RU,4
1909,31313,36406318,B00E1TOT9Y,5
1910,31326,25282960,B00O2Y2MZG,5
1911,31343,51412350,B00DI89I04,4
1915,31397,14118210,B005R23HME,5
1916,31411,27704293,B004444O3W,5
1917,31424,51412350,B00K6Q2A4C,5
1918,31501,17823327,B0019EHU8G,5
1919,31515,15568425,B000E65DG6,5
1920,31529,2178198,B00S9EKQIU,5
1921,31536,13033672,B00NE9IAF6,5
1923,31558,32353071,B0013CGNGY,4
1924,31559,14507921,B00CP82FG2,2
1927,31624,12878857,B005PXNCLG,5
1928,31625,42355261,B00HZE2WW8,4
1929,31636,52865553,B00ILCS182,5
1931,31674,33570141,B00MHTGZR4,5
1933,31711,50464945,B003L1ZYYW,1
1934,31732,15009682,B00SLUI5SA,4
1935,31772,15418111,B000V2N310,5
1936,31777,42159658,B002VPDOH8,5
1937,31782,31932134,B00JHKSMIG,5
1938,31789,44180867,B0074H3IU6,5
1939,31797,11657500,B00GTVV3NM,5
1941,31822,1423199,B000SONAJ6,5
1942,31839,36103932,B00W5X1O8C,5
1943,31841,19020525,B00NBMHY58,5
1944,31853,15418111,B00DYYKA04,5
1945,31857,15418111,B009WSVRL2,5
1946,31868,44180867,B00C4XVOOC,5
1947,31882,50828233,B007B9NV8Q,5
1948,31903,23990290,B00AAHT8GK,5
1949,31907,36952358,B00E8JLS4G,5
1950,31920,27549384,B00V5VJ3TM,4
1951,31925,52703668,B00RPD7KP8,5
1953,31951,51257900,B0044D1788,5
1955,31973,42525022,B007T0W5CA,4
1957,31979,16878663,B002MFJXZY,4
1958,32001,14515702,B00NOA58RS,4
1959,32006,30311696,B00IU0GPPG,5
1960,32007,16027942,B00OABN14W,5
1962,32027,52965154,B00OHHG768,5
1964,32084,52703668,B00O2Y2MZG,5
1965,32086,14515702,B00E7H8GG2,5
1967,32097,37352509,B00393KNVQ,5
1968,32124,51617534,B00V9Z6392,5
1969,32147,42002902,B003L9HDHU,4
1970,32148,19944789,B00965J7LI,5
1971,32159,26577467,B00O7UJY10,1
1972,32170,12166648,B005EZTUMU,1
1974,32198,11229738,B00CAY3WP4,5
1975,32204,3816466,B001BGGD8A,5
1976,32265,10026988,B00R9WAYC6,5
1979,32317,43709734,B00SLVB71Q,5
1980,32330,28138106,B003L1ZYYM,5
1981,32331,11229738,B00JST4VHW,5
1984,32343,30607013,B003H3G5D8,4
1985,32344,10026988,B00VR5JHVK,5
1986,32363,52383725,B00XNME0GC,5
1987,32372,11229738,B007EHI1DK,5
1988,32373,29626080,B004JRYLG4,5
1991,32424,41740380,B0073XZ0DO,5
1992,32433,31781127,B0012YHQVE,5
1993,32438,51412350,B00BQ5RYI4,5
1997,32516,21846884,B000LFRTIK,4
1998,32552,52478909,B00EPDMDZ8,5
1999,32595,17001126,B00FFJDA12,5
2000,32597,12583762,B001V52PSI,5
2002,32688,40933695,B004SY5O5K,5
2003,32713,13955171,B004LRPXAU,5
2004,32715,13671861,B009W8EWOG,5
2005,32727,33472239,B00I05EFO4,5
2007,32741,38092003,B005LJQMCK,5
2008,32782,29626080,B00001P4ZH,5
2009,32784,44415368,B00B4JM0J0,5
2010,32795,14094147,B007A0CYCK,4
2013,32823,14094147,B00F0WNWZI,5
2015,32825,50310888,B00006JPDI,4
2016,32845,51699586,B00A2QMAI2,5
2017,32854,35183072,B00ADJH20E,5
2018,32864,14094147,B00NK8PIJW,4
2019,32870,50310888,B007RNCK60,4
2020,32933,51257900,B00006JPTU,5
2021,32939,6038785,B0040LRI96,5
2024,32948,6038785,B0044779G8,5
2026,32962,37028478,B00IF70QCW,4
2027,32993,34575602,B00M1860J4,5
2028,33000,46586000,B007YL6HY6,5
2029,33010,44349612,B00INO6JX2,5
2031,33037,43426286,B009LWFJVI,1
2032,33049,29974280,B00K3SXRNG,5
2033,33057,20526904,B009346RSS,5
2034,33065,4439309,B00TTWZHBW,2
2037,33105,10716415,B009S332TQ,4
2038,33222,52756789,B00QHOCTG6,4
2039,33312,28234633,B00BWS7HY6,5
2041,33330,43302716,B00PIWB2SO,5
2042,33365,52678609,B008MB0W7K,4
2043,33371,47396865,B00PFDNAY0,4
2044,33379,26212747,B008KVUAGU,5
2047,33462,38592710,B00OUAIYRC,2
2048,33470,30568244,B009RT2IAK,5
2050,33517,42467040,B00GSQ4DBM,5
2051,33540,45783080,B006MA9XXM,5
2052,33565,38123336,B004UR487A,4
2053,33577,16153642,B00F8WFEZQ,4
2056,33626,11628954,B00NBEWB4U,5
2057,33630,13965646,B0017YUN3C,5
2058,33633,44754783,B003L1ZYYM,5
2059,33657,38791488,B00D07CJQS,5
2061,33711,34066748,B00JHKSN5I,5
2063,33741,15728811,B00OV41VPO,5
2066,33770,18469081,B00006IW1X,5
2067,33775,38123336,B0088Y12UW,5
2068,33776,43673663,B00SAH0CR6,5
2070,33842,45114149,B0090YEVSE,5
2071,33843,50794190,B00INB388E,5
2072,33872,31531545,B00ECRRWTE,2
2073,33890,35052453,B00DY8BMZ2,2
2074,33894,21777456,B00JU7HTOE,5
2075,33906,51960728,B00FBA1WCE,5
2077,33918,12239564,B00NR77SL2,5
2078,33928,44145804,B00001P4ZH,5
2079,33957,43302716,B00KO8VX0Y,5
2081,33966,47449558,B004WJODBW,5
2082,33969,45945110,B002RWJD98,4
2083,34000,33911480,B00D429Y12,5
2084,34008,52870270,B00N3ZTNQ6,5
2085,34010,43261274,B0016CWV3U,5
2086,34013,32955863,B00JHKSMJK,5
2090,34107,34371002,B00D77UA44,5
2091,34113,35052453,B00I9E54IM,2
2095,34191,50764001,B00JHKSN76,5
2096,34192,44341716,B000234UFG,5
2097,34205,40068803,B00KM4N83K,5
2098,34226,52068688,B000069106,4
2101,34276,52805662,B0044D178S,5
2102,34288,24594001,B00D07CJQS,5
2103,34294,2374276,B0093VVP0Q,4
2104,34304,2374276,B00FWGU10G,5
2105,34313,25232035,B00JHKSN5I,5
2106,34333,41059400,B008LZMM02,5
2107,34339,34609726,B00LAD809O,5
2108,34342,52518437,B00KUJ2DRO,5
2109,34353,14321848,B0016OEV7C,5
2110,34369,42525022,B00P7SCDI2,4
2111,34375,35116767,B0002MQGKE,5
2112,34418,23122972,B00HH2GINM,5
2113,34446,35821592,B004EDXCFE,5
2115,34451,51230239,B004OVECU0,5
2116,34485,13955171,B007KZPM8I,5
2117,34489,20096217,B003P2UMS0,5
2119,34501,46632700,B00HWSXVDG,5
2122,34541,51401494,B00QJGAKCW,5
2123,34572,38979926,B00006B828,5
2125,34606,38473981,B004HA8IQC,5
2126,34614,41490239,B00EB7812C,5
